Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,1155 F St. NW. Garage,611 12th St. NW.,,Washington,DC,20005,,855-223-5351,E,,Public,Mon: 5:30am-11:00pm; Tue: 5:30am-11:00pm; Wed: 5:30am-11:00pm; Thu: 5:30am-11:00pm; Fri: 5:30am-11:00pm; Sat: 12:00pm-12:00am; Sun: 11:00am-7:00pm,A D M V,,,,,4,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.89773620652311,-77.02795207500459,2026-03-01,322896,2026-03-01 05:03:23 UTC,,,,2023-12-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,2099 Penn,2099 Pennsylvania Avenue Northwest,,Washington,DC,20006,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.90189611387721,-77.04626054232916,2026-03-01,326012,2026-03-01 00:19:14 UTC,,,,2024-01-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UNION MARKET GUM 4,1331 5th St NE,The station is on P3 away from the elevator,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.909403,-76.997083,2026-03-01,326242,2026-03-01 03:19:50 UTC,,,,2024-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Target Garage,66 16th St. NE.,,Washington,DC,20002,,855-223-5351,E,,Public,Mon: 7:00am-9:00pm; Tue: 7:00am-9:00pm; Wed: 7:00am-9:00pm; Thu: 7:00am-9:00pm; Fri: 7:00am-9:00pm; Sat: 8:00am-9:00pm; Sun: 8:00am-9:00pm,A D M V,,,,,3,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.91629562897845,-76.98134064674379,2026-03-01,326909,2026-03-01 05:03:22 UTC,,,,2024-01-28,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Conrad Washington DC - P1,950 New York Avenue Northwest,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.901306,-77.0255817,2026-03-01,329311,2026-03-01 00:25:16 UTC,,,,2021-01-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Washington, DC - Wisconsin Avenue - Tesla Destination",4000 Wisconsin Ave,,Washington,DC,20016,,877-798-3752,E,,Public,,A D Debit M V,,,,,34,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.94182,-77.07701,2024-07-01,330985,2025-02-12 00:16:32 UTC,P,,,2024-03-21,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Transwestern,1800 K Street Northwest,,Washington,DC,20006,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.90221681434085,-77.04216545767082,2026-03-01,330993,2026-03-01 00:53:08 UTC,,,,2024-03-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,4221 Connecticut Ave. NW. Garage,4221 Connecticut Ave. NW.,,Washington,DC,20008,,855-223-5351,E,,Public,Mon: 6:00am-12:00am; Tue: 6:00am-12:00am; Wed: 6:00am-12:00am; Thu: 6:00am-12:00am; Fri: 6:00am-12:00am; Sat: 6:00am-12:00am; Sun: 6:00am-12:00am,A D M V,,,,,1,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.943663831782835,-77.06295678006428,2026-03-01,331480,2026-03-01 05:03:23 UTC,,,,2024-03-30,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Catholic University of America - DC,620 Michigan Avenue Northeast,,Washington,DC,20064,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.93844142120665,-76.99989637487347,2026-03-01,331497,2026-03-01 00:47:49 UTC,,,,2024-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Westerly,350 Maple Drive SW,,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,38.8786310520035,-77.01667917473098,2026-03-01,332549,2026-03-01 00:31:35 UTC,,,,2024-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Transwestern.Mid-Atlantic,2001 L Street Northwest,,Washington,DC,20036,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.904320341224164,-77.04523469109287,2026-03-01,333401,2026-03-01 00:21:16 UTC,,,,2024-04-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RG-1101K,1101 K Street Northwest,,Washington,DC,20005,,888-998-2546,E,,Public,Mon: 7:00am-7:00pm; Tue: 7:00am-7:00pm; Wed: 7:00am-7:00pm; Thu: 7:00am-7:00pm; Fri: 7:00am-7:00pm; Sat: 12:00am-12:00am; Sun: 12:00am-12:00am,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.90303893228467,-77.02774883240062,2026-03-01,333487,2026-03-01 00:18:33 UTC,,,,2024-04-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"777 6th Street, NW",777 6th Street Northwest,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.899372,-77.0195899,2026-03-01,334360,2026-03-01 00:06:30 UTC,,,,2024-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WSHDC STATION 1,565 C St NW,,Washington,DC,20001,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.893265,-77.018616,2026-03-01,346628,2026-03-01 02:01:58 UTC,,,,2024-05-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,One Franklin Square Parking Garage,1010 13th St NW,,Washington,DC,19119,,,E,,Public,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,38.90294784,-77.03004941,2024-08-15,350463,2025-02-12 00:16:32 UTC,P,,,2024-07-11,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,John Hopkins University,555 Pennsylvania Avenue Northwest,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.893252731112256,-77.01937536060177,2026-03-01,351438,2026-03-01 00:45:57 UTC,,,,2023-08-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RRBPARKING VIP 1,1300 Pennsylvania Avenue NW,,Washington,DC,20004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.894767,-77.02973,2026-03-01,352448,2026-03-01 03:25:22 UTC,,,,2024-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RRBPARKING VIP 3,1300 Pennsylvania Avenue NW,,Washington,DC,20004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.894903,-77.029814,2026-03-01,352449,2026-03-01 03:25:26 UTC,,,,2024-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RRBPARKING VIP 2,1300 Pennsylvania Avenue NW,,Washington,DC,20004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.895006,-77.02963,2026-03-01,352450,2026-03-01 03:25:27 UTC,,,,2024-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RRBPARKING 14ST 5,1300 Pennsylvania Ave NW,,Washington,DC,20004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.894375,-77.030753,2026-03-01,352453,2026-03-01 03:26:22 UTC,,,,2024-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RRBPARKING 14ST 4,1300 Pennsylvania Avenue NW,,Washington,DC,20004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.892992,-77.030357,2026-03-01,352454,2026-03-01 03:26:22 UTC,,,,2024-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Cathedral Commons - Tesla Supercharger,3401 Idaho Ave NW,,Washington,DC,20016,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,38.93424,-77.07292,2024-07-01,352630,2025-05-06 21:07:47 UTC,P,,,,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Akridge,900 7th Street NW,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.9020131,-77.0227351,2026-03-01,353071,2026-03-01 00:49:29 UTC,,,,2022-10-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RRBPARKING 14ST 6,1300 Pennsylvania Avenue NW,,Washington,DC,20004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.893516,-77.030955,2026-03-01,353448,2026-03-01 03:26:22 UTC,,,,2024-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Franklin Tower,1401 I Street NW,,Washington,DC,20005,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.90144,-77.0322,2026-03-01,354756,2026-03-01 00:29:49 UTC,,,,2022-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SCD 1700M LLC,1150 17th Street Northwest,,Washington,DC,20036,,888-998-2546,E,,Public,Mon: 5:00am-8:00pm; Tue: 5:00am-8:00pm; Wed: 5:00am-8:00pm; Thu: 5:00am-8:00pm; Fri: 5:00am-8:00pm; Sat: 7:00am-8:00pm; Sun: 7:00am-8:00pm,,,,,,19,,,Blink Network,https://blinkcharging.com,GPS,38.90551267730623,-77.03919324774215,2026-03-01,354766,2026-03-01 00:19:33 UTC,,,,2024-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ELEVATION CHARGER #4,100 Florida Ave NE,P2-034 & P2-033,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.908939,-77.003598,2026-03-01,355497,2026-03-01 03:32:14 UTC,,,,2024-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Margarite,1280 Union Street Northeast,,Washington,DC,20002,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,38.909688941996954,-77.000698762368,2026-03-01,355890,2026-03-01 00:50:19 UTC,,,,2023-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sursum Corda - Parking Lot,1112 First Ter NW,,Washington,DC,20036,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,,,,7,,,EVOKE,https://evokesystems.com,GPS,38.90429,-77.012001,2025-09-12,356903,2026-02-02 23:16:24 UTC,P,,,2022-08-27,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,$1 per session; $0.35 per kWh; $3 per hour idle fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Washington, DC - 130 M Street Northeast - Tesla Destination",130 M St NE,,Washington,DC,20002,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.90605,-77.00506,2024-07-01,358550,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"14 Kennedy Street, NW, Washington, DC 20011",14 Kennedy Street NW,,Washington,DC,20011,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,38.956478,-77.010561,2026-03-01,360273,2026-03-01 04:54:21 UTC,,,,2024-10-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1200 New Hampshire Ave. NW. Garage - Lot 729,2146 M St. NW.,There are four EV charging station located on the right side of level 1 as drivers head down into the garage.,Washington,DC,20037,,855-223-5351,E,,Public,Mon: 4:30am-10:00pm; Tue: 4:30am-10:00pm; Wed: 4:30am-10:00pm; Thu: 4:30am-10:00pm; Fri: 4:30am-12:00am; Sat: 7:00am-12:00am; Sun: 7:00am-10:00pm,A D M V,,,,,4,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.90533613081853,-77.04797040671112,2026-03-01,361043,2026-03-01 05:03:10 UTC,,,,2024-10-30,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Zone 9 Ramp E,"1849 C Street, NW Mail Stop 1530",,Washington,DC,20240,,833-611-5965,E,,Public,24 hours daily,,,,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,38.89448,-77.04241,2026-03-01,361823,2026-03-01 05:53:00 UTC,,,,2024-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Zone 7 Ramp G,"1849 C Street, NW Mail Stop 1530",,Washington,DC,20240,,833-611-5965,E,,Public,24 hours daily,,,,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,38.89448,-77.04241,2026-03-01,361825,2026-03-01 05:54:01 UTC,,,,2024-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Zone 2 Ramp B,"1849 C Street, NW Mail Stop 1530",,Washington,DC,20240,,833-611-5965,E,,Public,24 hours daily,,,,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,38.89448,-77.04241,2026-03-01,361826,2026-03-01 05:54:29 UTC,,,,2024-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,20 M Street,20 M Street Southeast,,Washington,DC,20003,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.876967895122476,-77.00776213240192,2026-03-01,372739,2026-03-01 00:55:51 UTC,,,,2024-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HILLWOOD MUSEUM PARKING_DECK,4155 Linnean Ave NW,Visitor Center Parking spaces 1 and 2,Washington,DC,20008,,888-758-4389,E,,Public,Tue: 10:00am-5:00pm; Wed: 10:00am-5:00pm; Thu: 10:00am-5:00pm; Fri: 10:00am-5:00pm; Sat: 10:00am-5:00pm; Sun: 10:00am-5:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.944383,-77.052708,2026-03-01,374206,2026-03-01 03:30:49 UTC,,,,2024-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1111 19th St. NW. Garage,1111 19th St. NW.,,Washington,DC,20036,,855-223-5351,E,,Public,Mon: 7:00am-11:00pm; Tue: 7:00am-11:00pm; Wed: 7:00am-11:00pm; Thu: 7:00am-11:00pm; Fri: 7:00am-11:00pm; Sat: 7:00am-11:00pm; Sun: 7:00am-11:00pm,A D M V,,,,,2,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.90452627168111,-77.04328190535307,2026-03-01,374511,2026-03-01 05:03:14 UTC,,,,2024-12-22,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Washington Square - Central Parking (Series),1050 Connecticut Ave NW,,Washington,DC,20036,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.903332,-77.04045,2026-03-01,374700,2026-03-01 00:14:11 UTC,,,,2024-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1800 M St. NW. Garage,1152 18th St. NW.,,Washington,DC,20036,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,4,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.90473917368964,-77.04177450388671,2026-03-01,377517,2026-03-01 05:02:46 UTC,,,,2025-01-31,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Franklin Court,1099 14th Street Northwest,,Washington,DC,20005,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.9034024,-77.0314923,2026-03-01,378464,2026-03-01 00:08:27 UTC,,,,2025-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,2001 M St.,"2001 M Street, NW",,Washington,DC,20036,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,38.906169,-77.045227,2026-03-01,380738,2026-03-01 00:32:14 UTC,,,,2016-05-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1441 EV CHARGER #1,1441 Rhode Island Ave NW,G3 parking level,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.908596,-77.03376,2026-03-01,384415,2026-03-01 03:45:12 UTC,,,,2025-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ST. ELIZABETH P CHARGER-003,1100 Oak Dr SE,P-1,Washington,DC,20020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.84785,-76.99128,2026-03-01,384731,2026-03-01 02:39:03 UTC,,,,2025-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ST. ELIZABETH P CHARGER-002,1100 Oak Dr SE,P-1,Washington,DC,20020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.84781,-76.99124,2026-03-01,384732,2026-03-01 02:39:04 UTC,,,,2025-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,InterAmerican Development Bank,1300 New York Avenue Northwest,,Washington,DC,20577,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,38.8998342896937,-77.03037224583444,2026-03-01,387079,2026-03-01 00:20:21 UTC,,,,2025-02-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,2112 Penn - Lot 948,2112 Pennsylvania Ave NW,,Washington,DC,20037,,844-765-0150,E,,Public,24 hours daily,A D Debit M V,,,,,2,,,AUTEL,https://autelenergy.us,GPS,38.901206,-77.047898,2025-05-12,390299,2026-02-02 23:16:24 UTC,P,,,2024-01-24,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$0.00 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,1776 EYE SPE LL EYE SPE LLC,1776 eye St NW,,Washington,DC,20006,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.897218,-77.041302,2026-03-01,391529,2026-03-01 03:51:41 UTC,,,,2025-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1401 Hecht Warehouse Garage,1474 Okie St. NE.,,Washington,DC,20002,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,3,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.91529100777363,-76.98267826424855,2026-03-01,391669,2026-03-01 05:02:56 UTC,,,,2025-05-02,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Fort Dupont Ice Arena,3779 Ely Place SE,,Washington,DC,20019,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,38.88260840749392,-76.94924377564833,2026-03-01,394107,2026-03-01 00:47:11 UTC,,,,2025-05-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1771 N St. NW,1771 N Street Northwest,,Washington,DC,20005,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,38.9075534,-77.0413078,2026-03-01,395207,2026-03-01 00:23:55 UTC,,,,2021-03-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"750 Ninth Street Owner, LLC",750 9th Street Northwest,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,38.899383,-77.024342,2026-03-01,396173,2026-03-01 00:33:24 UTC,,,,2017-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,3883 CONN AVE CPF50-1,3883 Connecticut Ave NW,,Washington,DC,20008,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.940195,-77.059802,2026-03-01,397656,2026-03-01 03:51:43 UTC,,,,2025-06-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,300 12th St,300 12th St,,Washington,DC,20004,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,6,,,LOOP,https://loopglobal.com,GPS,38.892084,-77.028279,2026-01-13,399327,2026-02-02 23:16:24 UTC,P,,,2024-12-16,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.35 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Hale,1150 First St NE,,Washington,DC,20002,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,4,,,LOOP,https://loopglobal.com,GPS,38.90436,-77.00629,2026-01-13,399328,2026-02-02 23:16:24 UTC,P,,,2023-12-18,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$15 monthly service fee; $0.25 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,1330 CONN,1330 Connecticut Avenue Northwest,,Washington,DC,20036,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.9079293,-77.0427978,2026-03-01,400066,2026-03-01 00:44:54 UTC,,,,2022-11-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SQUARE 54,2200 Pennsylvania Ave NW,,Washington,DC,20037,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,38.9017929,-77.0493245,2026-03-01,400067,2026-03-01 01:03:48 UTC,,,,2019-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,District Cab/DOEE 3375 Benning Rd NE,3375 Benning Road Northeast,,Washington,DC,20019,,888-356-8911,E,,Public,24 hours daily,,,,,,,4,,FLO,https://www.flo.com,GPS,38.8964073,-76.9584125,2026-03-01,404678,2026-03-01 05:16:35 UTC,,,,2025-06-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,EVC-RAA
ELEC,UPPER DECK CHARGER #1,4865 MacArthur Boulevard Northwest,,Washington,DC,20007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.917936,-77.095715,2026-03-01,416718,2026-03-01 03:57:06 UTC,,,,2025-07-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
